srcIP;Label;Nilai Entropy;Kemunculan Data;Max Entropy;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.8;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.12;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.3;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.3;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.1;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.11;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.6;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.8;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.2;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.2;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.3;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.1;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.6;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.2;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.2;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.3;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.1;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.2;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.1;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.2;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.12;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.11;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.11;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.8;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.12;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.12;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.11;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.8;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.12;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.12;1;0.5;5;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.3;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.1;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.1;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.11;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.6;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.8;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.2;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.12;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.12;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.11;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.8;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.3;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.1;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.6;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.2;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.12;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.12;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.11;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.8;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.3;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.3;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.1;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.2;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.12;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.11;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.11;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.7;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.8;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.3;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.3;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.1;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.6;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.2;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.9;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.9;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.12;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.11;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.8;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.8;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.12;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.11;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.11;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.8;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.3;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.1;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.1;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.2;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.2;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.12;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.11;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.8;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.3602012209808308;7;0.5287712379549449;;;;
10.0.0.12;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.3;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.1;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.1;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.11;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.6;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.8;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.2;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.9;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.9;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.12;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.1;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.2;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.2;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.3;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.1;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.6;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.2;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.2;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.9;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.3;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.1;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.1;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.2;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.3602012209808308;7;0.5287712379549449;;;;
10.0.0.1;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.2;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.12;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.3;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.1;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.1;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.11;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.6;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.8;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.2;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.9;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.9;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.12;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.11;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.8;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.12;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.11;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.8;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.12;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.11;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.8;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.12;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.3;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.1;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.1;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.2;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.2;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.3;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.1;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.6;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.2;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.2;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.9;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.9;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.1;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.2;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.12;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.12;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.11;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.3602012209808308;7;0.5287712379549449;;;;
10.0.0.8;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.12;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.11;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.8;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.8;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.12;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.3;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.3;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.1;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.11;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.6;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.8;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.2;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.2;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.9;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.12;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.11;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.8;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.1;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.1;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.2;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.12;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.12;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.11;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.8;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.3;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.3;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.1;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.6;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.2;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.9;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.12;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.3;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.1;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.11;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.6;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.6;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.8;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.2;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.9;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.3;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.1;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.2;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.2;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.12;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.11;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.8;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.8;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.12;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.11;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.8;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.8;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.3;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.1;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.11;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.6;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.8;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.8;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.2;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.9;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.11;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.3602012209808308;7;0.5287712379549449;;;;
10.0.0.8;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.3;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.1;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.2;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.2;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.1;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.2;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.3;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.3;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.1;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.6;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.2;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.9;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.11;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.7;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.8;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.11;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.8;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.1;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.1;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.2;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.3;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.1;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.1;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.2;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.3;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.1;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.6;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.2;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.2;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.9;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.3;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.1;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.11;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.6;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.6;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.8;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.2;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.9;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.11;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.8;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.8;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.11;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.8;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.11;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.11;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.8;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.8;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.1;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.2;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.2;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.1;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.1;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.6;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.44217935649972373;6;0.5287712379549449;;;;
10.0.0.2;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.9;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.1;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.2;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.11;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.3602012209808308;7;0.5287712379549449;;;;
10.0.0.8;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.11;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.8;1;0.46438561897747244;2;0.5287712379549449;;;;
10.0.0.8;1;0.33219280948873625;1;0.5287712379549449;;;;
10.0.0.7;1;0.5;5;0.5287712379549449;;;;
10.0.0.11;1;0.5287712379549449;4;0.5287712379549449;;;;
10.0.0.7;1;0.5210896782498619;3;0.5287712379549449;;;;
10.0.0.8;1;0.5287712379549449;4;0.5287712379549449;;;;
